Info 0    [22:58:00.749] Starting TS Server
Info 3013 [00:02:27.932] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3014 [00:02:27.998] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 721 structureChanged: false structureIsReused:: Completely Elapsed: 65.79760000109673ms
Info 3015 [00:02:27.998] Different program with same set of files
Info 3016 [00:02:28.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3017 [00:02:28.325] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 722 structureChanged: false structureIsReused:: Completely Elapsed: 39.70870000123978ms
Info 3018 [00:02:28.325] Different program with same set of files
Info 3019 [00:02:28.725] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3020 [00:02:28.754] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 723 structureChanged: false structureIsReused:: Completely Elapsed: 29.41482000052929ms
Info 3021 [00:02:28.755] Different program with same set of files
Info 3022 [00:02:28.755] getCompletionData: Get current token: 0.006021998822689056
Info 3023 [00:02:28.755] getCompletionData: Is inside comment: 0.01804099977016449
Info 3024 [00:02:28.755] getCompletionData: Get previous token: 0.01563500240445137
Info 3025 [00:02:28.755] getCompletionsAtPosition: isCompletionListBlocker: 0.3227749988436699
Info 3026 [00:02:28.759] getCompletionData: Semantic work: 3.7513960003852844
Info 3027 [00:02:28.759] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.07209999859333038
Info 3028 [00:02:29.314] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3029 [00:02:29.342] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 724 structureChanged: false structureIsReused:: Completely Elapsed: 28.594279997050762ms
Info 3030 [00:02:29.342] Different program with same set of files
Info 3031 [00:02:29.343] getCompletionData: Get current token: 0.009331997483968735
Info 3032 [00:02:29.343] getCompletionData: Is inside comment: 0.014136001467704773
Info 3033 [00:02:29.343] getCompletionData: Get previous token: 0.016352999955415726
Info 3034 [00:02:29.343] getCompletionsAtPosition: isCompletionListBlocker: 0.008292000740766525
Info 3035 [00:02:29.346] getCompletionData: Semantic work: 2.719473998993635
Info 3036 [00:02:29.346] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.046564001590013504
Info 3037 [00:02:31.169] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3038 [00:02:31.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 725 structureChanged: false structureIsReused:: Completely Elapsed: 32.266692001372576ms
Info 3039 [00:02:31.201] Different program with same set of files
Info 3040 [00:02:31.202] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3041 [00:02:31.231] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 726 structureChanged: false structureIsReused:: Completely Elapsed: 29.14256300032139ms
Info 3042 [00:02:31.231] Different program with same set of files
Info 3043 [00:02:31.286] getCompletionData: Get current token: 0.007649000734090805
Info 3044 [00:02:31.286] getCompletionData: Is inside comment: 0.023444000631570816
Info 3045 [00:02:31.286] getCompletionData: Get previous token: 0.014412999153137207
Info 3046 [00:02:31.286] getCompletionsAtPosition: isCompletionListBlocker: 0.009789999574422836
Info 3047 [00:02:31.288] getCompletionData: Semantic work: 2.4033089987933636
Info 3048 [00:02:31.289] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.047040000557899475
Info 3049 [00:02:31.878] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3050 [00:02:31.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 727 structureChanged: false structureIsReused:: Completely Elapsed: 52.55298900231719ms
Info 3051 [00:02:31.931] Different program with same set of files
Info 3052 [00:02:32.533] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3053 [00:02:32.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 728 structureChanged: false structureIsReused:: Completely Elapsed: 29.72893600165844ms
Info 3054 [00:02:32.563] Different program with same set of files
Info 3055 [00:02:32.917] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3056 [00:02:32.952] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 729 structureChanged: false structureIsReused:: Completely Elapsed: 34.173193000257015ms
Info 3057 [00:02:32.952] Different program with same set of files
Info 3058 [00:02:33.665] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3059 [00:02:33.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 730 structureChanged: false structureIsReused:: Completely Elapsed: 30.96050399914384ms
Info 3060 [00:02:33.696] Different program with same set of files
Info 3061 [00:02:33.697] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3062 [00:02:33.729] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 731 structureChanged: false structureIsReused:: Completely Elapsed: 32.268227998167276ms
Info 3063 [00:02:33.729] Different program with same set of files
Info 3064 [00:02:33.890] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3065 [00:02:33.924] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 732 structureChanged: false structureIsReused:: Completely Elapsed: 33.49352999776602ms
Info 3066 [00:02:33.924] Different program with same set of files
Info 3067 [00:02:33.924] getCompletionData: Get current token: 0.0077340006828308105
Info 3068 [00:02:33.924] getCompletionData: Is inside comment: 0.011376999318599701
Info 3069 [00:02:33.924] getCompletionData: Get previous token: 0.01599399745464325
Info 3070 [00:02:33.924] getCompletionsAtPosition: isCompletionListBlocker: 0.0073539987206459045
Info 3071 [00:02:33.926] getCompletionData: Semantic work: 1.8878349997103214
Info 3072 [00:02:33.926] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0389069989323616
Info 3073 [00:02:33.927] getCompletionData: Get current token: 0.004298001527786255
Info 3074 [00:02:33.927] getCompletionData: Is inside comment: 0.011195000261068344
Info 3075 [00:02:33.927] getCompletionData: Get previous token: 0.014582999050617218
Info 3076 [00:02:33.927] getCompletionsAtPosition: isCompletionListBlocker: 0.005534999072551727
Info 3077 [00:02:33.927] getCompletionData: Semantic work: 0.07559200003743172
Info 3078 [00:02:33.927] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03903599828481674
Info 3079 [00:02:33.927] getCompletionData: Get current token: 0.004193000495433807
Info 3080 [00:02:33.927] getCompletionData: Is inside comment: 0.010502997785806656
Info 3081 [00:02:33.927] getCompletionData: Get previous token: 0.014851000159978867
Info 3082 [00:02:33.927] getCompletionsAtPosition: isCompletionListBlocker: 0.005451001226902008
Info 3083 [00:02:33.928] getCompletionData: Semantic work: 0.061347998678684235
Info 3084 [00:02:33.928] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0253400020301342
Info 3085 [00:02:33.928] getCompletionData: Get current token: 0.004209998995065689
Info 3086 [00:02:33.928] getCompletionData: Is inside comment: 0.011412002146244049
Info 3087 [00:02:33.928] getCompletionData: Get previous token: 0.015328001230955124
Info 3088 [00:02:33.928] getCompletionsAtPosition: isCompletionListBlocker: 0.0037849992513656616
Info 3089 [00:02:33.928] getCompletionData: Semantic work: 0.05656599998474121
Info 3090 [00:02:33.928] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.023116998374462128
Info 3091 [00:02:34.162] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3092 [00:02:34.188] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 733 structureChanged: false structureIsReused:: Completely Elapsed: 25.511399999260902ms
Info 3093 [00:02:34.188] Different program with same set of files
Info 3094 [00:02:34.188] getCompletionData: Get current token: 0.006117001175880432
Info 3095 [00:02:34.188] getCompletionData: Is inside comment: 0.01199600100517273
Info 3096 [00:02:34.188] getCompletionData: Get previous token: 0.015151001513004303
Info 3097 [00:02:34.188] getCompletionsAtPosition: isCompletionListBlocker: 0.007031001150608063
Info 3098 [00:02:34.190] getCompletionData: Semantic work: 1.897121999412775
Info 3099 [00:02:34.190] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0452750027179718
Info 3100 [00:02:34.410] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3101 [00:02:34.440] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 734 structureChanged: false structureIsReused:: Completely Elapsed: 29.417573001235723ms
Info 3102 [00:02:34.440] Different program with same set of files
Info 3103 [00:02:34.687] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3104 [00:02:34.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 735 structureChanged: false structureIsReused:: Completely Elapsed: 28.38426800072193ms
Info 3105 [00:02:34.715] Different program with same set of files
Info 3106 [00:02:35.063] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3107 [00:02:35.096] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 736 structureChanged: false structureIsReused:: Completely Elapsed: 33.50645200163126ms
Info 3108 [00:02:35.096] Different program with same set of files
Info 3109 [00:02:35.263] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3110 [00:02:35.298] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 737 structureChanged: false structureIsReused:: Completely Elapsed: 35.020764000713825ms
Info 3111 [00:02:35.298] Different program with same set of files
Info 3112 [00:02:35.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3113 [00:02:35.347] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 738 structureChanged: false structureIsReused:: Completely Elapsed: 33.43803600221872ms
Info 3114 [00:02:35.347] Different program with same set of files
Info 3115 [00:02:35.359] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3116 [00:02:35.389] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 739 structureChanged: false structureIsReused:: Completely Elapsed: 30.18783900141716ms
Info 3117 [00:02:35.389] Different program with same set of files
Info 3118 [00:02:35.442] getCompletionData: Get current token: 0.006958000361919403
Info 3119 [00:02:35.442] getCompletionData: Is inside comment: 0.0033029988408088684
Info 3120 [00:02:35.442] getCompletionData: Get previous token: 0.02087400108575821
Info 3121 [00:02:35.442] getCompletionsAtPosition: isCompletionListBlocker: 0.03237500041723251
Info 3122 [00:02:35.448] getExportInfoMap: cache hit
Info 3123 [00:02:35.482] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3124 [00:02:35.482] collectAutoImports: response is incomplete
Info 3125 [00:02:35.482] collectAutoImports: 33.94079999998212
Info 3126 [00:02:35.482] getCompletionData: Semantic work: 39.31972999870777
Info 3127 [00:02:35.498] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.50262100249529
Info 3128 [00:02:35.579] getCompletionData: Get current token: 0.004658002406358719
Info 3129 [00:02:35.579] getCompletionData: Is inside comment: 0.0032930001616477966
Info 3130 [00:02:35.579] getCompletionData: Get previous token: 0.016833998262882233
Info 3131 [00:02:35.579] getCompletionsAtPosition: isCompletionListBlocker: 0.022755000740289688
Info 3132 [00:02:35.585] getExportInfoMap: cache hit
Info 3133 [00:02:35.607] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3134 [00:02:35.607] collectAutoImports: response is incomplete
Info 3135 [00:02:35.607] collectAutoImports: 22.117288999259472
Info 3136 [00:02:35.608] getCompletionData: Semantic work: 28.082560002803802
Info 3137 [00:02:35.623] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.987835001200438
Info 3138 [00:02:35.633] getCompletionData: Get current token: 0.006932001560926437
Info 3139 [00:02:35.633] getCompletionData: Is inside comment: 0.003958001732826233
Info 3140 [00:02:35.633] getCompletionData: Get previous token: 0.02307099848985672
Info 3141 [00:02:35.634] getCompletionsAtPosition: isCompletionListBlocker: 0.025144997984170914
Info 3142 [00:02:35.638] getExportInfoMap: cache hit
Info 3143 [00:02:35.665] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3144 [00:02:35.665] collectAutoImports: response is incomplete
Info 3145 [00:02:35.665] collectAutoImports: 26.971152998507023
Info 3146 [00:02:35.665] getCompletionData: Semantic work: 31.68612900003791
Info 3147 [00:02:35.680] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.469166997820139
Info 3148 [00:02:35.691] getCompletionData: Get current token: 0.007429998368024826
Info 3149 [00:02:35.691] getCompletionData: Is inside comment: 0.004243999719619751
Info 3150 [00:02:35.691] getCompletionData: Get previous token: 0.022266000509262085
Info 3151 [00:02:35.691] getCompletionsAtPosition: isCompletionListBlocker: 0.025251001119613647
Info 3152 [00:02:35.694] getExportInfoMap: cache hit
Info 3153 [00:02:35.708] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3154 [00:02:35.708] collectAutoImports: response is incomplete
Info 3155 [00:02:35.708] collectAutoImports: 13.394340001046658
Info 3156 [00:02:35.708] getCompletionData: Semantic work: 16.969056002795696
Info 3157 [00:02:35.719] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.38731300085783
Info 3158 [00:02:35.729] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3159 [00:02:35.755] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 740 structureChanged: false structureIsReused:: Completely Elapsed: 26.26238999888301ms
Info 3160 [00:02:35.755] Different program with same set of files
Info 3161 [00:02:35.848] getCompletionData: Get current token: 0.005136001855134964
Info 3162 [00:02:35.848] getCompletionData: Is inside comment: 0.0026690028607845306
Info 3163 [00:02:35.848] getCompletionData: Get previous token: 0.01894199848175049
Info 3164 [00:02:35.848] getCompletionsAtPosition: isCompletionListBlocker: 0.026798997074365616
Info 3165 [00:02:35.852] getExportInfoMap: cache hit
Info 3166 [00:02:35.876] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3167 [00:02:35.876] collectAutoImports: response is incomplete
Info 3168 [00:02:35.876] collectAutoImports: 24.09460199996829
Info 3169 [00:02:35.876] getCompletionData: Semantic work: 28.257073998451233
Info 3170 [00:02:35.890] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.939239002764225
Info 3171 [00:02:35.946] getCompletionData: Get current token: 0.005631003528833389
Info 3172 [00:02:35.946] getCompletionData: Is inside comment: 0.0035370029509067535
Info 3173 [00:02:35.946] getCompletionData: Get previous token: 0.01766199991106987
Info 3174 [00:02:35.946] getCompletionsAtPosition: isCompletionListBlocker: 0.022009000182151794
Info 3175 [00:02:35.952] getExportInfoMap: cache hit
Info 3176 [00:02:35.964] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3177 [00:02:35.964] collectAutoImports: response is incomplete
Info 3178 [00:02:35.964] collectAutoImports: 11.847079001367092
Info 3179 [00:02:35.964] getCompletionData: Semantic work: 17.36396300047636
Info 3180 [00:02:35.977] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.427147999405861
Info 3181 [00:02:35.991] getCompletionData: Get current token: 0.0057020001113414764
Info 3182 [00:02:35.991] getCompletionData: Is inside comment: 0.0029600001871585846
Info 3183 [00:02:35.991] getCompletionData: Get previous token: 0.01755800098180771
Info 3184 [00:02:35.991] getCompletionsAtPosition: isCompletionListBlocker: 0.022117000073194504
Info 3185 [00:02:35.996] getExportInfoMap: cache hit
Info 3186 [00:02:36.016] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3187 [00:02:36.016] collectAutoImports: response is incomplete
Info 3188 [00:02:36.016] collectAutoImports: 20.14018799737096
Info 3189 [00:02:36.016] getCompletionData: Semantic work: 24.57420900091529
Info 3190 [00:02:36.027] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.457647997885942
Info 3191 [00:02:36.037] getCompletionData: Get current token: 0.013896998018026352
Info 3192 [00:02:36.037] getCompletionData: Is inside comment: 0.011430997401475906
Info 3193 [00:02:36.037] getCompletionData: Get previous token: 0.04573500156402588
Info 3194 [00:02:36.037] getCompletionsAtPosition: isCompletionListBlocker: 0.04541900008916855
Info 3195 [00:02:36.040] getExportInfoMap: cache hit
Info 3196 [00:02:36.055] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3197 [00:02:36.055] collectAutoImports: response is incomplete
Info 3198 [00:02:36.055] collectAutoImports: 14.637682002037764
Info 3199 [00:02:36.055] getCompletionData: Semantic work: 17.94217000156641
Info 3200 [00:02:36.064] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.475874997675419
Info 3201 [00:02:36.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3202 [00:02:36.107] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 741 structureChanged: false structureIsReused:: Completely Elapsed: 30.360505998134613ms
Info 3203 [00:02:36.107] Different program with same set of files
Info 3204 [00:02:36.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3205 [00:02:36.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 742 structureChanged: false structureIsReused:: Completely Elapsed: 32.3119800016284ms
Info 3206 [00:02:36.149] Different program with same set of files
Info 3207 [00:02:36.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3208 [00:02:36.310] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 743 structureChanged: false structureIsReused:: Completely Elapsed: 35.69329200312495ms
Info 3209 [00:02:36.310] Different program with same set of files
Info 3210 [00:02:36.373] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3211 [00:02:36.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 744 structureChanged: false structureIsReused:: Completely Elapsed: 30.95516500249505ms
Info 3212 [00:02:36.404] Different program with same set of files
Info 3213 [00:02:36.526] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3214 [00:02:36.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 745 structureChanged: false structureIsReused:: Completely Elapsed: 29.604431997984648ms
Info 3215 [00:02:36.555] Different program with same set of files
Info 3216 [00:02:36.626] getCompletionData: Get current token: 0.007549997419118881
Info 3217 [00:02:36.626] getCompletionData: Is inside comment: 0.0033950023353099823
Info 3218 [00:02:36.626] getCompletionData: Get previous token: 0.020598001778125763
Info 3219 [00:02:36.626] getCompletionsAtPosition: isCompletionListBlocker: 0.025444000959396362
Info 3220 [00:02:36.629] getExportInfoMap: cache hit
Info 3221 [00:02:36.654] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3222 [00:02:36.654] collectAutoImports: response is incomplete
Info 3223 [00:02:36.654] collectAutoImports: 24.67545699700713
Info 3224 [00:02:36.654] getCompletionData: Semantic work: 27.832853998988867
Info 3225 [00:02:36.668] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.064677000045776
Info 3226 [00:02:37.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3227 [00:02:37.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 746 structureChanged: false structureIsReused:: Completely Elapsed: 36.28442100062966ms
Info 3228 [00:02:37.845] Different program with same set of files
Info 3229 [00:02:39.604] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3230 [00:02:39.636] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 747 structureChanged: false structureIsReused:: Completely Elapsed: 32.165126997977495ms
Info 3231 [00:02:39.636] Different program with same set of files
Info 3232 [00:02:39.637] getCompletionData: Get current token: 0.015629000961780548
Info 3233 [00:02:39.637] getCompletionData: Is inside comment: 0.004230000078678131
Info 3234 [00:02:39.637] getCompletionData: Get previous token: 0.030170001089572906
Info 3235 [00:02:39.637] getCompletionsAtPosition: isCompletionListBlocker: 0.024927999824285507
Info 3236 [00:02:39.641] getExportInfoMap: cache hit
Info 3237 [00:02:39.674] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3238 [00:02:39.674] collectAutoImports: response is incomplete
Info 3239 [00:02:39.674] collectAutoImports: 32.76726699993014
Info 3240 [00:02:39.674] getCompletionData: Semantic work: 37.071293000131845
Info 3241 [00:02:39.693] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.505199000239372
Info 3242 [00:02:39.703] getCompletionData: Get current token: 0.010725002735853195
Info 3243 [00:02:39.703] getCompletionData: Is inside comment: 0.00572500005364418
Info 3244 [00:02:39.703] getCompletionData: Get previous token: 0.0283689983189106
Info 3245 [00:02:39.703] getCompletionsAtPosition: isCompletionListBlocker: 0.025325000286102295
Info 3246 [00:02:39.707] getExportInfoMap: cache hit
Info 3247 [00:02:39.722] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3248 [00:02:39.722] collectAutoImports: response is incomplete
Info 3249 [00:02:39.722] collectAutoImports: 15.693723000586033
Info 3250 [00:02:39.722] getCompletionData: Semantic work: 19.161917999386787
Info 3251 [00:02:39.736] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.407255001366138
Info 3252 [00:02:39.748] getCompletionData: Get current token: 0.009206000715494156
Info 3253 [00:02:39.748] getCompletionData: Is inside comment: 0.0036679990589618683
Info 3254 [00:02:39.748] getCompletionData: Get previous token: 0.019385002553462982
Info 3255 [00:02:39.748] getCompletionsAtPosition: isCompletionListBlocker: 0.01862199977040291
Info 3256 [00:02:39.752] getExportInfoMap: cache hit
Info 3257 [00:02:39.768] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3258 [00:02:39.768] collectAutoImports: response is incomplete
Info 3259 [00:02:39.768] collectAutoImports: 16.03132599964738
Info 3260 [00:02:39.769] getCompletionData: Semantic work: 20.086856000125408
Info 3261 [00:02:39.779] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.356926999986172
Info 3262 [00:02:39.792] getCompletionData: Get current token: 0.007053002715110779
Info 3263 [00:02:39.792] getCompletionData: Is inside comment: 0.003473997116088867
Info 3264 [00:02:39.792] getCompletionData: Get previous token: 0.017788000404834747
Info 3265 [00:02:39.792] getCompletionsAtPosition: isCompletionListBlocker: 0.032836999744176865
Info 3266 [00:02:39.795] getExportInfoMap: cache hit
Info 3267 [00:02:39.809] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3268 [00:02:39.809] collectAutoImports: response is incomplete
Info 3269 [00:02:39.809] collectAutoImports: 13.24600799754262
Info 3270 [00:02:39.809] getCompletionData: Semantic work: 16.441619999706745
Info 3271 [00:02:39.817] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.82430500164628
Info 3272 [00:02:39.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3273 [00:02:39.993] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 748 structureChanged: false structureIsReused:: Completely Elapsed: 143.41396300122142ms
Info 3274 [00:02:39.993] Different program with same set of files
Info 3275 [00:02:39.993] getCompletionData: Get current token: 0.002043001353740692
Info 3276 [00:02:39.993] getCompletionData: Is inside comment: 0.012966997921466827
Info 3277 [00:02:39.993] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3278 [00:02:39.994] getCompletionData: Get current token: 0.0012760013341903687
Info 3279 [00:02:39.994] getCompletionData: Is inside comment: 0.011802002787590027
Info 3280 [00:02:39.994] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3281 [00:02:39.994] getCompletionData: Get current token: 0.0010860003530979156
Info 3282 [00:02:39.994] getCompletionData: Is inside comment: 0.011911001056432724
Info 3283 [00:02:39.994] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3284 [00:02:39.994] getCompletionData: Get current token: 0.0011459998786449432
Info 3285 [00:02:39.994] getCompletionData: Is inside comment: 0.011124003678560257
Info 3286 [00:02:39.994] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3287 [00:02:39.998] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3288 [00:02:40.032] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 749 structureChanged: false structureIsReused:: Completely Elapsed: 33.1747760027647ms
Info 3289 [00:02:40.032] Different program with same set of files
Info 3290 [00:02:40.223] Format host information updated
Info 3291 [00:03:44.197] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3292 [00:03:44.243] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 750 structureChanged: false structureIsReused:: Completely Elapsed: 45.41431600227952ms
Info 3293 [00:03:44.243] Different program with same set of files
Info 3294 [00:03:44.487] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3295 [00:03:44.526] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 751 structureChanged: false structureIsReused:: Completely Elapsed: 38.93172900006175ms
Info 3296 [00:03:44.526] Different program with same set of files
Info 3297 [00:03:45.399] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3298 [00:03:45.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 752 structureChanged: false structureIsReused:: Completely Elapsed: 38.3946379981935ms
Info 3299 [00:03:45.437] Different program with same set of files
Info 3300 [00:03:49.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3301 [00:03:49.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 753 structureChanged: false structureIsReused:: Completely Elapsed: 27.994005002081394ms
Info 3302 [00:03:49.685] Different program with same set of files
Info 3303 [00:03:51.495] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3304 [00:03:51.528] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 754 structureChanged: false structureIsReused:: Completely Elapsed: 33.07924599945545ms
Info 3305 [00:03:51.528] Different program with same set of files
Info 3306 [00:03:51.824] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3307 [00:03:51.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 755 structureChanged: false structureIsReused:: Completely Elapsed: 38.69490700215101ms
Info 3308 [00:03:51.862] Different program with same set of files
Info 3309 [00:03:51.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3310 [00:03:51.896] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 756 structureChanged: false structureIsReused:: Completely Elapsed: 32.90396999940276ms
Info 3311 [00:03:51.896] Different program with same set of files
Info 3312 [00:03:51.939] getCompletionData: Get current token: 0.012442000210285187
Info 3313 [00:03:51.939] getCompletionData: Is inside comment: 0.019384998828172684
Info 3314 [00:03:51.939] getCompletionData: Get previous token: 0.011859998106956482
Info 3315 [00:03:51.940] getCompletionsAtPosition: isCompletionListBlocker: 0.3059299997985363
Info 3316 [00:03:51.946] getExportInfoMap: cache hit
Info 3317 [00:03:51.985] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3318 [00:03:51.985] collectAutoImports: response is incomplete
Info 3319 [00:03:51.985] collectAutoImports: 39.07334499806166
Info 3320 [00:03:51.985] getCompletionData: Semantic work: 45.86189600080252
Info 3321 [00:03:52.000] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.702539000660181
Info 3322 [00:03:52.013] getCompletionData: Get current token: 0.008672002702951431
Info 3323 [00:03:52.013] getCompletionData: Is inside comment: 0.022691000252962112
Info 3324 [00:03:52.013] getCompletionData: Get previous token: 0.012855999171733856
Info 3325 [00:03:52.013] getCompletionsAtPosition: isCompletionListBlocker: 0.02051199972629547
Info 3326 [00:03:52.017] getExportInfoMap: cache hit
Info 3327 [00:03:52.036] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3328 [00:03:52.036] collectAutoImports: response is incomplete
Info 3329 [00:03:52.036] collectAutoImports: 18.90819800272584
Info 3330 [00:03:52.036] getCompletionData: Semantic work: 23.447797000408173
Info 3331 [00:03:52.060] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.989694003015757
